# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

333 85 1 0 2.22403 9.71529 11.2469 # TIP4P Ow
334 85 3 -1.04 2.28624 9.8063 11.1452 # TIP4P Lw
335 85 2 0.52 3.10843 10.0814 11.2514 # TIP4P Hw
336 85 2 0.52 1.82559 10.0601 10.4478 # TIP4P Hw
337 86 1 0 3.40057 10.9156 25.0622 # TIP4P Ow
338 86 3 -1.04 3.27147 10.8918 25.1348 # TIP4P Lw
339 86 2 0.52 3.19038 11.1327 25.9704 # TIP4P Hw
340 86 2 0.52 2.60226 10.5126 24.7208 # TIP4P Hw
341 87 1 0 14.8341 20.6989 20.227 # TIP4P Ow
342 87 3 -1.04 14.9793 20.692 20.2641 # TIP4P Lw
343 87 2 0.52 15.2269 20.249 20.975 # TIP4P Hw
344 87 2 0.52 15.5755 21.0946 19.7687 # TIP4P Hw
